GameID,teamAbbrev,SATP,OZF,DZF, SPSv 
2017020978,NYI,0.6078,9,10, 0.96 
2017020980,STL,0.3564,11,24, 1.10 
2017020979,TBL,0.4889,10,15, 1.01 
2017020982,VAN,0.63,16,13, 0.85 
2017020978,MTL,0.3922,10,9, 1.04 
2017020982,NYR,0.37,13,16, 1.15 
2017020972,TOR,0.6447,21,9, 1.02 
2017020972,FLA,0.3553,9,21, 0.98 
2017020975,DAL,0.4,13,11, 1.06 
2017020976,VGK,0.5974,16,16, 0.88 
2017020977,EDM,0.4623,10,18, 0.97 
2017020975,CGY,0.6,11,13, 0.94 
2017020976,LAK,0.4026,16,16, 1.12 
2017020977,SJS,0.5377,18,10, 1.03 
2017020971,OTT,0.5638,21,15, 0.89 
2017020974,WPG,0.4508,11,18, 0.95 
2017020970,PIT,0.5047,26,14, 1.00 
2017020974,NSH,0.5492,18,11, 1.05 
2017020971,WSH,0.4362,15,21, 1.11 
2017020969,BOS,0.5258,12,17, 1.07 
2017020970,NJD,0.4953,14,26, 1.00 
2017020969,CAR,0.4742,17,12, 0.93 
2017020973,STL,0.5696,8,5, 0.77 
2017020973,MIN,0.4304,5,8, 1.23 
2017020965,PHI,0.5213,16,21, 1.00 
2017020968,LAK,0.5,12,14, 0.93 
2017020966,TOR,0.3765,11,21, 1.03 
2017020965,MTL,0.4787,21,16, 1.00 
2017020966,TBL,0.6235,21,11, 0.97 
2017020968,VGK,0.5,14,12, 1.07 
2017020964,WSH,0.3951,16,13, 0.93 
2017020967,VAN,0.47,7,22, 0.95 
2017020967,COL,0.53,22,7, 1.05 
2017020964,CBJ,0.6049,13,16, 1.07 
2017020963,ARI,0.6129,16,7, 0.94 
2017020960,NYR,0.5254,20,19, 0.96 
2017020960,DET,0.4746,19,20, 1.04 
2017020963,VAN,0.3871,7,16, 1.06 
2017020961,SJS,0.3774,16,23, 1.02 
2017020961,MIN,0.6226,23,16, 0.98 
2017020958,BOS,0.6353,17,6, 0.85 
2017020958,BUF,0.3647,6,17, 1.15 
2017020962,ANA,0.5111,19,13, 0.87 
2017020962,EDM,0.4889,13,19, 1.13 
2017020959,NSH,0.6265,11,8, 1.06 
2017020959,STL,0.3735,8,11, 0.94 
2017020949,TBL,0.5149,15,13, 0.97 
2017020951,PIT,0.5714,17,9, 0.90 
2017020950,CAR,0.6375,24,13, 0.97 
2017020954,CBJ,0.4615,9,13, 1.00 
2017020949,MTL,0.4851,13,15, 1.03 
2017020953,BUF,0.4661,16,22, 0.94 
2017020957,LAK,0.5745,18,19, 0.96 
2017020951,FLA,0.4286,9,17, 1.10 
2017020948,TOR,0.62,15,15, 0.89 
2017020950,DET,0.3625,13,24, 1.03 
2017020957,EDM,0.4255,19,18, 1.04 
2017020953,WSH,0.5339,22,16, 1.06 
2017020954,CHI,0.5385,13,9, 1.00 
2017020948,BOS,0.38,15,15, 1.11 
2017020952,NJD,0.5281,23,12, 1.03 
2017020952,NYI,0.4719,12,23, 0.97 
2017020956,ANA,0.5054,14,9, 0.97 
2017020955,WPG,0.4175,13,19, 1.04 
2017020955,DAL,0.5825,19,13, 0.96 
2017020956,ARI,0.4946,9,14, 1.03 
2017020947,CGY,0.5644,14,15, 1.09 
2017020946,PHI,0.5051,12,9, 1.12 
2017020946,OTT,0.4949,9,12, 0.88 
2017020947,COL,0.4356,15,14, 0.91 
2017020942,PIT,0.5484,20,8, 1.10 
2017020945,VAN,0.4955,10,14, 0.93 
2017020944,CHI,0.4878,23,25, 1.03 
2017020942,CAR,0.4516,8,20, 0.90 
2017020945,VGK,0.5045,14,10, 1.07 
2017020944,SJS,0.5122,25,23, 0.97 
2017020943,STL,0.5132,13,14, 0.81 
2017020943,WPG,0.4868,14,13, 1.19 
2017020941,NYR,0.4111,12,11, 0.96 
2017020941,MIN,0.5889,11,12, 1.04 
2017020935,DET,0.5833,21,13, 0.99 
2017020940,LAK,0.4141,17,27, 0.96 
2017020933,MTL,0.5851,18,7, 1.07 
2017020935,BUF,0.4167,13,21, 1.01 
2017020933,NYR,0.4149,7,18, 0.93 
2017020934,TBL,0.4421,10,16, 1.13 
2017020936,FLA,0.4667,13,17, 1.04 
2017020940,DAL,0.5859,27,17, 1.04 
2017020936,WSH,0.5333,17,13, 0.96 
2017020934,OTT,0.5579,16,10, 0.87 
2017020938,COL,0.4375,10,16, 1.02 
2017020939,CGY,0.5638,16,12, 1.03 
2017020932,PHI,0.4265,9,15, 1.01 
2017020939,ARI,0.4362,12,16, 0.97 
2017020937,SJS,0.4796,11,23, 0.87 
2017020931,NJD,0.5806,15,16, 0.89 
2017020937,NSH,0.5204,23,11, 1.13 
2017020930,NYI,0.5385,16,16, 0.97 
2017020932,CBJ,0.5735,15,9, 0.99 
2017020938,EDM,0.5625,16,10, 0.98 
2017020930,TOR,0.4615,16,16, 1.03 
2017020931,MIN,0.4194,16,15, 1.11 
2017020929,VGK,0.3846,14,22, 1.21 
2017020929,CGY,0.6154,22,14, 0.79 
2017020927,OTT,0.4483,12,23, 1.02 
2017020928,ANA,0.4384,13,13, 1.00 
2017020928,DAL,0.5616,13,13, 1.00 
2017020927,CHI,0.5517,23,12, 0.98 
2017020922,NSH,0.4818,16,21, 1.04 
2017020922,DET,0.5182,21,16, 0.96 
2017020923,SJS,0.4176,13,20, 1.12 
2017020924,LAK,0.4744,15,9, 1.06 
2017020926,COL,0.5,19,12, 0.83 
2017020918,TOR,0.4909,13,24, 1.04 
2017020924,WPG,0.5256,9,15, 0.94 
2017020921,WSH,0.5773,12,8, 0.87 
2017020925,EDM,0.39,15,19, 0.96 
2017020918,FLA,0.5091,24,13, 0.96 
2017020921,TBL,0.4227,8,12, 1.13 
2017020919,CBJ,0.3974,12,11, 1.10 
2017020919,NJD,0.6026,11,12, 0.90 
2017020920,MTL,0.4454,10,16, 1.08 
2017020925,BOS,0.61,19,15, 1.04 
2017020920,PHI,0.5546,16,10, 0.92 
2017020923,STL,0.5824,20,13, 0.88 
2017020926,VAN,0.5,12,19, 1.17 
2017020916,LAK,0.4063,16,19, 1.03 
2017020916,CHI,0.5938,19,16, 0.97 
2017020917,VGK,0.6087,21,14, 0.94 
2017020917,ANA,0.3913,14,21, 1.06 
2017020915,NSH,0.5364,26,18, 1.06 
2017020915,OTT,0.4636,18,26, 0.94 
2017020913,WSH,0.5253,24,19, 1.04 
2017020913,BUF,0.4747,19,24, 0.96 
2017020914,BOS,0.5048,25,18, 1.04 
2017020914,CGY,0.4952,18,25, 0.96 
2017020912,NYI,0.5631,17,12, 0.95 
2017020912,MIN,0.4369,12,17, 1.05 
2017020910,WPG,0.631,25,18, 1.23 
2017020909,TOR,0.5521,20,13, 1.06 
2017020910,FLA,0.369,18,25, 0.77 
2017020909,DET,0.4479,13,20, 0.94 
2017020908,PIT,0.4362,5,26, 1.16 
2017020908,CBJ,0.5638,26,5, 0.84 
2017020911,DAL,0.5755,19,9, 0.89 
2017020907,NJD,0.314,9,18, 1.03 
2017020911,SJS,0.4245,9,19, 1.11 
2017020907,CAR,0.686,18,9, 0.97 
2017020906,COL,0.4592,13,17, 1.00 
2017020906,EDM,0.5408,17,13, 1.00 
2017020905,NYR,0.469,21,16, 0.91 
2017020905,PHI,0.531,16,21, 1.09 
2017020903,FLA,0.4831,12,11, 1.12 
2017020903,CGY,0.5169,11,12, 0.88 
2017020902,CHI,0.6022,14,13, 1.11 
2017020902,WSH,0.3978,13,14, 0.89 
2017020901,NSH,0.5619,18,19, 0.93 
2017020901,DET,0.4381,19,18, 1.07 
2017020899,TOR,0.4356,17,19, 0.94 
2017020898,NJD,0.3684,8,15, 1.12 
2017020904,VAN,0.3023,8,18, 1.25 
2017020898,TBL,0.6316,15,8, 0.88 
2017020904,BOS,0.6977,18,8, 0.75 
2017020899,PIT,0.5644,19,17, 1.06 
2017020900,VGK,0.4128,20,9, 1.12 
2017020900,MTL,0.5872,9,20, 0.88 
2017020897,EDM,0.5217,13,21, 0.96 
2017020897,ARI,0.4783,21,13, 1.04 
2017020895,NYR,0.547,17,10, 0.87 
2017020895,OTT,0.453,10,17, 1.13 
2017020894,LAK,0.5567,16,15, 1.05 
2017020896,MIN,0.4762,15,14, 1.03 
2017020894,BUF,0.4433,15,16, 0.96 
2017020896,ANA,0.5238,14,15, 0.97 
2017020893,DAL,0.3438,8,15, 1.10 
2017020893,STL,0.6563,15,8, 0.90 
2017020891,NYI,0.3636,12,15, 1.10 
2017020891,CAR,0.6364,15,12, 0.90 
2017020890,PHI,0.3786,14,14, 1.02 
2017020890,CBJ,0.6214,14,14, 0.98 
2017020892,COL,0.4605,11,10, 0.89 
2017020892,WPG,0.5395,10,11, 1.11 
2017020889,VAN,0.5877,16,17, 0.87 
2017020883,DET,0.4845,12,16, 0.92 
2017020882,OTT,0.6092,11,9, 0.94 
2017020886,ANA,0.4762,12,15, 1.07 
2017020883,TBL,0.5155,16,12, 1.08 
2017020882,BUF,0.3908,9,11, 1.06 
2017020889,SJS,0.4123,17,16, 1.13 
2017020886,CHI,0.5238,15,12, 0.93 
2017020884,CGY,0.4819,20,18, 0.99 
2017020884,NSH,0.5181,18,20, 1.01 
2017020880,NYI,0.3913,8,28, 1.07 
2017020881,PIT,0.5657,18,17, 1.03 
2017020887,MTL,0.6491,25,7, 0.84 
2017020887,ARI,0.3509,7,25, 1.16 
2017020885,WSH,0.4588,21,19, 1.15 
2017020879,NJD,0.4744,13,12, 1.14 
2017020881,LAK,0.4343,17,18, 0.97 
2017020879,CAR,0.5256,12,13, 0.86 
2017020880,NYR,0.6087,28,8, 0.93 
2017020888,EDM,0.5146,18,20, 0.93 
2017020885,MIN,0.5412,19,21, 0.85 
2017020888,VGK,0.4854,20,18, 1.07 
2017020877,COL,0.4257,12,16, 1.09 
2017020877,MTL,0.5743,16,12, 0.91 
2017020878,FLA,0.5244,13,18, 1.04 
2017020876,CBJ,0.68,30,11, 0.81 
2017020878,VAN,0.4756,18,13, 0.96 
2017020876,TOR,0.32,11,30, 1.19 
2017020870,ANA,0.525,14,12, 0.91 
2017020870,DET,0.475,12,14, 1.09 
2017020875,ARI,0.39,16,15, 1.01 
2017020875,SJS,0.61,15,16, 0.99 
2017020874,VGK,0.4945,13,14, 1.03 
2017020871,STL,0.3646,16,25, 1.02 
2017020873,WPG,0.5833,18,10, 0.96 
2017020868,OTT,0.5043,21,23, 0.91 
2017020865,TBL,0.4384,14,22, 1.01 
2017020872,NYR,0.4857,14,9, 0.88 
2017020866,NYI,0.4052,11,24, 0.95 
2017020867,PHI,0.4783,17,16, 1.00 
2017020866,CBJ,0.5948,24,11, 1.05 
2017020871,NSH,0.6354,25,16, 0.98 
2017020869,CAR,0.5213,16,8, 1.02 
2017020867,NJD,0.5217,16,17, 1.01 
2017020864,BOS,0.5854,13,8, 1.02 
2017020874,CHI,0.5055,14,13, 0.97 
2017020868,PIT,0.4957,23,21, 1.09 
2017020873,WSH,0.4167,10,18, 1.04 
2017020869,LAK,0.4787,8,16, 0.98 
2017020872,MIN,0.5143,9,14, 1.12 
2017020865,BUF,0.5616,22,14, 0.99 
2017020864,CGY,0.4146,8,13, 0.98 
2017020862,FLA,0.4706,16,14, 0.93 
2017020863,ARI,0.4189,6,13, 1.38 
2017020863,CHI,0.5811,13,6, 0.62 
2017020861,TBL,0.5376,12,13, 0.95 
2017020862,EDM,0.5294,14,16, 1.07 
2017020861,TOR,0.4624,13,12, 1.05 
2017020856,BUF,0.5938,12,7, 0.77 
2017020858,CGY,0.6105,22,5, 0.95 
2017020858,NYI,0.3895,5,22, 1.05 
2017020857,BOS,0.375,7,16, 0.95 
2017020856,COL,0.4063,7,12, 1.23 
2017020857,NJD,0.625,16,7, 1.05 
2017020859,VGK,0.6596,31,15, 0.84 
2017020860,SJS,0.5248,21,21, 0.95 
2017020859,PHI,0.3404,15,31, 1.16 
2017020860,ANA,0.4752,21,21, 1.05 
2017020855,DAL,0.4818,19,21, 0.85 
2017020852,WSH,0.4074,11,16, 0.93 
2017020855,VAN,0.5182,21,19, 1.15 
2017020852,DET,0.5926,16,11, 1.07 
2017020854,NYR,0.4474,8,15, 1.07 
2017020854,WPG,0.5526,15,8, 0.93 
2017020853,STL,0.6049,15,21, 0.87 
2017020853,PIT,0.3951,21,15, 1.13 
2017020847,COL,0.407,15,5, 0.93 
2017020847,CAR,0.593,5,15, 1.07 
2017020848,NJD,0.5538,20,19, 0.89 
2017020845,MTL,0.5221,25,17, 0.96 
2017020844,OTT,0.4259,18,15, 1.02 
2017020851,SJS,0.5045,18,13, 1.02 
2017020844,TOR,0.5741,15,18, 0.98 
2017020849,MIN,0.3261,8,28, 1.15 
2017020845,NSH,0.4779,17,25, 1.04 
2017020846,LAK,0.5059,10,14, 0.97 
2017020846,TBL,0.4941,14,10, 1.03 
2017020843,BUF,0.4023,17,16, 1.09 
2017020843,BOS,0.5977,16,17, 0.91 
2017020851,EDM,0.4955,13,18, 0.98 
2017020848,CBJ,0.4462,19,20, 1.11 
2017020849,CHI,0.6739,28,8, 0.85 
2017020850,ARI,0.4356,16,12, 1.10 
2017020850,PHI,0.5644,12,16, 0.90 
2017020839,CAR,0.6071,20,15, 1.11 
2017020838,LAK,0.449,15,22, 1.13 
2017020841,DAL,0.4574,12,15, 1.08 
2017020841,PIT,0.5426,15,12, 0.92 
2017020839,VAN,0.3929,15,20, 0.89 
2017020838,FLA,0.551,22,15, 0.88 
2017020840,STL,0.5513,8,18, 1.13 
2017020837,CBJ,0.5773,19,12, 0.82 
2017020837,WSH,0.4227,12,19, 1.18 
2017020836,CGY,0.5122,10,10, 1.01 
2017020842,ANA,0.5,11,17, 1.02 
2017020840,WPG,0.4487,18,8, 0.87 
2017020842,EDM,0.5,17,11, 0.98 
2017020836,NYR,0.4878,10,10, 0.99 
2017020835,NYI,0.3793,7,16, 0.99 
2017020835,DET,0.6207,16,7, 1.01 
2017020833,DAL,0.4404,14,20, 1.08 
2017020834,SJS,0.4468,14,15, 0.88 
2017020834,VGK,0.5532,15,14, 1.12 
2017020829,NSH,0.5818,15,4, 0.99 
2017020830,VAN,0.4421,12,21, 0.93 
2017020833,CHI,0.5596,20,14, 0.92 
2017020830,TBL,0.5579,21,12, 1.07 
2017020829,OTT,0.4182,4,15, 1.01 
2017020826,NYI,0.5735,8,7, 0.90 
2017020832,MIN,0.4078,15,21, 1.06 
2017020828,MTL,0.5507,12,11, 0.95 
2017020828,PHI,0.4493,11,12, 1.05 
2017020831,COL,0.4783,18,8, 0.86 
2017020827,CGY,0.4694,20,18, 1.09 
2017020832,ARI,0.5922,21,15, 0.94 
2017020831,STL,0.5217,8,18, 1.14 
2017020827,NJD,0.5306,18,20, 0.91 
2017020826,BUF,0.4265,7,8, 1.10 
2017020824,BOS,0.5444,9,13, 1.13 
2017020824,NYR,0.4556,13,9, 0.87 
2017020825,LAK,0.6044,12,12, 1.04 
2017020825,EDM,0.3956,12,12, 0.96 
2017020823,NSH,0.6078,23,20, 1.01 
2017020823,TOR,0.3922,20,23, 0.99 
2017020818,FLA,0.5638,14,14, 1.03 
2017020817,BOS,0.5926,15,10, 1.11 
2017020818,VAN,0.4362,14,14, 0.97 
2017020821,CGY,0.4592,16,16, 1.13 
2017020816,NJD,0.4712,12,16, 0.98 
2017020817,DET,0.4074,10,15, 0.89 
2017020821,CHI,0.5408,16,16, 0.87 
2017020816,OTT,0.5288,16,12, 1.02 
2017020815,CBJ,0.56,13,15, 0.97 
2017020819,MIN,0.3646,15,23, 1.16 
2017020822,SJS,0.5699,19,8, 0.92 
2017020822,COL,0.4301,8,19, 1.08 
2017020813,PIT,0.5532,8,15, 1.01 
2017020814,CAR,0.525,12,7, 0.96 
2017020812,BUF,0.4643,18,14, 0.92 
2017020820,ARI,0.4386,15,7, 0.87 
2017020819,STL,0.6354,23,15, 0.84 
2017020814,PHI,0.475,7,12, 1.04 
2017020813,VGK,0.4468,15,8, 0.99 
2017020815,WSH,0.44,15,13, 1.03 
2017020812,ANA,0.5357,14,18, 1.08 
2017020820,WPG,0.5614,7,15, 1.13 
2017020810,NYR,0.3964,11,14, 1.04 
2017020810,DAL,0.6036,14,11, 0.96 
2017020808,TOR,0.3894,12,18, 1.10 
2017020809,NSH,0.557,16,12, 0.96 
2017020809,NYI,0.443,12,16, 1.04 
2017020811,TBL,0.5253,11,17, 0.90 
2017020811,EDM,0.4747,17,11, 1.10 
2017020808,ANA,0.6106,18,12, 0.90 
2017020807,SJS,0.5217,9,17, 1.07 
2017020806,MTL,0.5673,15,15, 1.01 
2017020806,OTT,0.4327,15,15, 0.99 
2017020807,CAR,0.4783,17,9, 0.93 
2017020805,WSH,0.3483,6,16, 1.07 
2017020805,VGK,0.6517,16,6, 0.93 
2017020802,CHI,0.448,20,22, 0.99 
2017020802,CGY,0.552,22,20, 1.01 
2017020804,LAK,0.5408,17,19, 1.13 
2017020804,ARI,0.4592,19,17, 0.88 
2017020794,TOR,0.3733,9,23, 0.95 
2017020795,BUF,0.378,16,23, 0.97 
2017020795,STL,0.622,23,16, 1.03 
2017020803,VAN,0.5789,16,12, 0.95 
2017020797,NJD,0.617,19,11, 1.03 
2017020801,MIN,0.4906,18,9, 0.90 
2017020803,TBL,0.4211,12,16, 1.05 
2017020801,DAL,0.5094,9,18, 1.10 
2017020796,FLA,0.6237,18,16, 1.03 
2017020800,NSH,0.5938,11,15, 1.20 
2017020796,DET,0.3763,16,18, 0.97 
2017020794,BOS,0.6267,23,9, 1.05 
2017020798,CBJ,0.5546,24,17, 0.96 
2017020798,NYI,0.4454,17,24, 1.04 
2017020797,PIT,0.383,11,19, 0.97 
2017020800,NYR,0.4063,15,11, 0.80 
2017020799,COL,0.4253,17,16, 0.96 
2017020799,WPG,0.5747,16,17, 1.04 
2017020793,OTT,0.3646,10,19, 1.06 
2017020792,MTL,0.2979,5,12, 1.10 
2017020792,ANA,0.7021,12,5, 0.90 
2017020793,PHI,0.6354,19,10, 0.94 
2017020791,MIN,0.5568,14,7, 1.07 
2017020788,PIT,0.5158,14,11, 0.95 
2017020789,DET,0.4909,10,16, 1.12 
2017020789,CAR,0.5091,16,10, 0.88 
2017020791,VGK,0.4432,7,14, 0.93 
2017020790,CBJ,0.505,24,9, 1.01 
2017020788,WSH,0.4842,11,14, 1.05 
2017020790,SJS,0.495,9,24, 1.00 
2017020782,LAK,0.4535,12,14, 0.90 
2017020782,NSH,0.5465,14,12, 1.10 
2017020787,CHI,0.5455,6,12, 0.88 
2017020779,NYR,0.383,10,18, 0.87 
2017020778,PHI,0.5405,13,17, 0.94 
2017020784,CGY,0.5645,24,16, 0.86 
2017020777,BUF,0.6092,18,7, 0.92 
2017020785,COL,0.4896,11,13, 0.97 
2017020787,VAN,0.4545,12,6, 1.12 
2017020779,TOR,0.617,18,10, 1.13 
2017020780,CAR,0.5192,14,11, 1.08 
2017020786,DAL,0.4444,18,19, 0.96 
2017020785,EDM,0.5104,13,11, 1.03 
2017020781,OTT,0.3708,14,13, 1.00 
2017020780,MTL,0.4808,11,14, 0.92 
2017020783,VGK,0.4945,20,14, 0.90 
2017020781,ANA,0.6292,13,14, 1.00 
2017020786,ARI,0.5556,19,18, 1.04 
2017020776,STL,0.44,14,22, 0.98 
2017020778,NJD,0.4595,17,13, 1.06 
2017020783,WPG,0.5055,14,20, 1.10 
2017020777,FLA,0.3908,7,18, 1.08 
2017020784,TBL,0.4355,16,24, 1.14 
2017020776,BOS,0.56,22,14, 1.02 
2017020774,DET,0.4712,21,15, 0.99 
2017020775,WSH,0.5059,12,12, 1.03 
2017020775,PHI,0.4941,12,12, 0.97 
2017020774,SJS,0.5288,15,21, 1.01 
2017020773,NYI,0.4403,20,21, 0.89 
2017020773,TOR,0.5597,21,20, 1.11 
2017020770,LAK,0.6126,24,16, 1.06 
2017020770,DAL,0.3874,16,24, 0.94 
2017020767,MTL,0.5096,17,17, 0.95 
2017020765,OTT,0.4224,14,19, 1.01 
2017020763,FLA,0.5364,14,13, 1.05 
2017020772,VAN,0.4938,10,10, 1.03 
2017020765,CAR,0.5776,19,14, 0.99 
2017020764,PIT,0.5,9,15, 1.12 
2017020762,BUF,0.4773,16,15, 0.93 
2017020763,NYI,0.4636,13,14, 0.95 
2017020768,CHI,0.4643,13,17, 1.04 
2017020768,NSH,0.5357,17,13, 0.96 
2017020764,SJS,0.5,15,9, 0.88 
2017020771,CGY,0.5652,14,12, 1.00 
2017020767,STL,0.4904,17,17, 1.05 
2017020761,BOS,0.5897,21,12, 0.95 
2017020771,VGK,0.4348,12,14, 1.00 
2017020769,WPG,0.5833,18,12, 1.01 
2017020766,MIN,0.5446,17,17, 0.99 
2017020762,NJD,0.5227,15,16, 1.07 
2017020766,CBJ,0.4554,17,17, 1.01 
2017020769,TBL,0.4167,12,18, 0.99 
2017020772,COL,0.5062,10,10, 0.97 
2017020761,ANA,0.4103,12,21, 1.05 
2017020749,CAR,0.5426,11,18, 1.05 
2017020749,MTL,0.4574,18,11, 0.95 
2017020754,DAL,0.5841,19,16, 0.89 
2017020754,TOR,0.4159,16,19, 1.11 
2017020750,BOS,0.6569,31,8, 0.97 
2017020750,OTT,0.3431,8,31, 1.03 
2017020752,FLA,0.5,17,9, 1.01 
2017020760,NYR,0.4681,14,11, 0.99 
2017020751,CHI,0.5052,14,6, 1.16 
2017020760,SJS,0.5319,11,14, 1.01 
2017020752,WSH,0.5,9,17, 0.99 
2017020751,DET,0.4948,6,14, 0.84 
2017020753,STL,0.4854,16,18, 1.01 
2017020746,NSH,0.4659,13,19, 1.08 
2017020748,MIN,0.382,16,14, 0.99 
2017020747,PHI,0.5778,17,15, 0.80 
2017020755,EDM,0.5,17,15, 1.05 
2017020748,PIT,0.618,14,16, 1.01 
2017020757,BUF,0.4872,14,15, 1.09 
2017020756,CBJ,0.4019,18,19, 1.04 
2017020747,TBL,0.4222,15,17, 1.20 
2017020746,NJD,0.5341,19,13, 0.92 
2017020753,COL,0.5146,18,16, 0.99 
2017020758,NYI,0.4,12,24, 1.08 
2017020756,ARI,0.5981,19,18, 0.96 
2017020757,VAN,0.5128,15,14, 0.91 
2017020759,ANA,0.5758,21,12, 0.95 
2017020755,CGY,0.5,15,17, 0.95 
2017020759,WPG,0.4242,12,21, 1.05 
2017020758,VGK,0.6,24,12, 0.92 
2017020745,CGY,0.5854,13,16, 1.06 
2017020745,LAK,0.4146,16,13, 0.94 
2017020744,TOR,0.4865,15,26, 1.03 
2017020744,CHI,0.5135,26,15, 0.97 
2017020734,MTL,0.5634,15,10, 0.96 
2017020743,SJS,0.5,14,8, 0.99 
2017020735,PHI,0.4835,13,15, 0.92 
2017020738,FLA,0.5684,18,5, 0.86 
2017020743,WPG,0.5,8,14, 1.01 
2017020738,DAL,0.4316,5,18, 1.14 
2017020735,DET,0.5165,15,13, 1.08 
2017020734,COL,0.4366,10,15, 1.04 
2017020736,STL,0.5833,15,15, 1.06 
2017020733,PIT,0.48,12,22, 1.07 
2017020742,ANA,0.4875,14,17, 1.06 
2017020741,CBJ,0.49,21,15, 1.04 
2017020741,VGK,0.51,15,21, 0.96 
2017020732,BOS,0.4267,12,9, 1.04 
2017020742,NYR,0.5125,17,14, 0.94 
2017020739,BUF,0.3922,16,19, 1.07 
2017020733,CAR,0.52,22,12, 0.93 
2017020736,OTT,0.4167,15,15, 0.94 
2017020739,EDM,0.6078,19,16, 0.93 
2017020737,TBL,0.4889,14,14, 1.08 
2017020740,LAK,0.5584,18,14, 0.91 
2017020732,NJD,0.5733,9,12, 0.96 
2017020737,NSH,0.5111,14,14, 0.92 
2017020740,VAN,0.4416,14,18, 1.09 
2017020729,TBL,0.4783,11,10, 1.04 
2017020729,CHI,0.5217,10,11, 0.96 
2017020731,NYI,0.398,15,8, 1.00 
2017020731,ARI,0.602,8,15, 1.00 
2017020726,TOR,0.5474,18,19, 0.96 
2017020727,DET,0.5114,17,14, 1.12 
2017020730,BUF,0.4842,11,13, 1.04 
2017020730,CGY,0.5158,13,11, 0.96 
2017020728,MIN,0.5741,22,17, 1.03 
2017020726,COL,0.4526,19,18, 1.04 
2017020727,NJD,0.4886,14,17, 0.88 
2017020728,OTT,0.4259,17,22, 0.97 
2017020725,NYR,0.4026,9,12, 1.06 
2017020725,LAK,0.5974,12,9, 0.94 
2017020723,VAN,0.4653,16,21, 0.97 
2017020723,WPG,0.5347,21,16, 1.03 
2017020722,VGK,0.4819,16,12, 1.12 
2017020724,SJS,0.3958,8,17, 1.17 
2017020722,CAR,0.5181,12,16, 0.88 
2017020724,ANA,0.6042,17,8, 0.83 
2017020721,PHI,0.3647,10,16, 1.06 
2017020721,WSH,0.6353,16,10, 0.94 
2017020720,VAN,0.5054,16,12, 0.90 
2017020719,TBL,0.5052,11,14, 0.95 
2017020720,EDM,0.4946,12,16, 1.10 
2017020719,MIN,0.4948,14,11, 1.05 
2017020718,NYI,0.4836,21,24, 1.06 
2017020718,CHI,0.5164,24,21, 0.94 
2017020712,BOS,0.5667,13,8, 1.07 
2017020715,ARI,0.5962,20,11, 1.11 
2017020713,OTT,0.4444,16,17, 0.97 
2017020713,TOR,0.5556,17,16, 1.03 
2017020714,DET,0.4839,14,19, 0.96 
2017020712,MTL,0.4333,8,13, 0.93 
2017020716,NSH,0.4636,20,19, 1.09 
2017020714,CAR,0.5161,19,14, 1.04 
2017020716,FLA,0.5364,19,20, 0.91 
2017020715,STL,0.4038,11,20, 0.89 
2017020717,PIT,0.5495,18,9, 1.01 
2017020717,SJS,0.4505,9,18, 0.99 
2017020709,PHI,0.5366,9,11, 1.13 
2017020709,NJD,0.4634,11,9, 0.88 
2017020711,CGY,0.4737,17,15, 0.97 
2017020708,DAL,0.5811,11,14, 1.21 
2017020711,WPG,0.5263,15,17, 1.03 
2017020710,NYR,0.3925,15,19, 0.94 
2017020708,BUF,0.4189,14,11, 0.79 
2017020710,COL,0.6075,19,15, 1.06 
2017020706,MTL,0.5556,12,11, 1.07 
2017020706,WSH,0.4444,11,12, 0.93 
2017020705,VGK,0.6304,24,8, 1.00 
2017020705,FLA,0.3696,8,24, 1.00 
2017020707,ANA,0.4571,13,19, 1.05 
2017020707,LAK,0.5429,19,13, 0.95 
2017020700,STL,0.6593,13,9, 1.04 
2017020701,TBL,0.3956,21,16, 0.86 
2017020701,VGK,0.6044,16,21, 1.14 
2017020700,OTT,0.3407,9,13, 0.96 
2017020697,NYR,0.5208,18,10, 1.09 
2017020697,BUF,0.4792,10,18, 0.91 
2017020703,COL,0.507,10,6, 1.08 
2017020695,NJD,0.6267,11,14, 0.88 
2017020696,BOS,0.5955,22,12, 1.00 
2017020699,DAL,0.5833,16,20, 0.95 
2017020703,SJS,0.493,6,10, 0.92 
2017020698,TOR,0.5,19,16, 1.04 
2017020702,ARI,0.46,13,34, 1.01 
2017020699,CBJ,0.4167,20,16, 1.05 
2017020704,PIT,0.4353,7,19, 1.05 
2017020698,PHI,0.5,16,19, 0.96 
2017020702,NSH,0.54,34,13, 0.99 
2017020704,LAK,0.5647,19,7, 0.95 
2017020695,WSH,0.3733,14,11, 1.12 
2017020696,NYI,0.4045,12,22, 1.00 
2017020693,BOS,0.6047,27,12, 1.02 
2017020693,MTL,0.3953,12,27, 0.98 
2017020694,PIT,0.5926,11,13, 0.88 
2017020694,ANA,0.4074,13,11, 1.12 
2017020690,DET,0.4932,14,20, 1.05 
2017020690,DAL,0.5068,20,14, 0.95 
2017020689,PHI,0.5867,15,12, 0.92 
2017020691,VGK,0.5464,17,15, 0.95 
2017020688,NYI,0.4206,14,14, 0.96 
2017020691,NSH,0.4536,15,17, 1.05 
2017020688,NJD,0.5794,14,14, 1.04 
2017020692,ARI,0.6355,21,7, 1.01 
2017020687,STL,0.5182,18,12, 1.00 
2017020692,SJS,0.3645,7,21, 0.99 
2017020687,TOR,0.4818,12,18, 1.00 
