gameID,tm,oppTm,wol,loc,ga,gf,fowP,foL,foW,pkPctg,ppPctg,sf,sa,satp,ozf,dzf,spsv,hit,bks,tka,gva
2015020209,CGY,PIT,1,1,2,5,44.92,38,31,50.0,33.33,31,25,45.68,22,20,107.45,25,19,8,9
2015020209,PIT,CGY,0,0,5,2,55.07,31,38,66.66,50.0,25,31,54.32,20,22,92.55,25,12,6,10
2015020210,SJS,ANA,0,1,1,0,58.46,27,38,100.0,0.0,31,17,49.37,13,21,93.75,35,14,7,19
2015020210,ANA,SJS,1,0,0,1,41.53,38,27,100.0,0.0,17,31,50.63,21,13,106.25,28,10,4,10
2015020208,ARI,NYR,0,1,4,1,54.83,28,34,75.0,25.0,40,30,59.52,19,11,85.0,22,7,2,4
2015020203,TOR,WSH,0,0,2,2,39.28,34,22,83.33,33.33,25,31,40.0,7,13,106.25,26,16,9,5
2015020208,NYR,ARI,1,0,1,4,45.16,34,28,75.0,25.0,30,40,40.48,11,19,115.0,33,20,5,2
2015020202,BOS,MTL,0,0,4,2,47.43,41,37,33.33,20.0,31,33,44.83,22,15,100.0,42,17,3,17
2015020207,TBL,MIN,0,0,1,0,47.72,23,21,100.0,0.0,31,25,50.65,13,11,95.24,17,7,5,2
2015020204,OTT,CAR,0,0,3,2,36.92,41,24,66.66,50.0,21,46,36.17,11,23,105.88,21,18,10,5
2015020206,STL,NSH,1,0,0,4,38.59,35,22,100.0,66.66,28,45,38.95,11,18,109.52,15,16,9,4
2015020206,NSH,STL,0,1,4,0,61.4,22,35,33.33,0.0,45,28,61.05,18,11,90.48,26,13,3,8
2015020204,CAR,OTT,1,1,2,3,63.07,24,41,50.0,33.33,46,21,63.83,23,11,94.12,24,12,9,7
2015020203,WSH,TOR,1,1,2,2,60.71,22,34,66.66,16.66,31,25,60.0,13,7,93.75,20,8,10,11
2015020202,MTL,BOS,1,1,2,4,52.56,37,41,80.0,66.66,33,31,55.17,15,22,100.0,24,9,3,11
2015020207,MIN,TBL,1,1,0,1,52.27,21,23,100.0,0.0,25,31,49.35,11,13,104.76,11,8,7,3
2015020205,WPG,PHI,0,1,3,0,50.87,28,29,60.0,0.0,28,23,65.08,15,6,100.0,24,9,7,11
2015020205,PHI,WPG,1,0,0,3,49.12,29,28,100.0,40.0,23,28,34.92,6,15,100.0,18,19,4,14
2015020201,FLA,LAK,0,0,4,1,41.17,40,28,0.0,0.0,19,35,37.78,20,23,96.51,39,9,4,6
2015020201,LAK,FLA,1,1,1,4,58.82,28,40,100.0,100.0,35,19,62.22,23,20,103.5,36,10,3,10
2015020200,VAN,BUF,0,0,3,2,39.28,34,22,50.0,0.0,37,22,65.38,23,10,95.34,10,5,1,4
2015020200,BUF,VAN,1,1,2,3,60.71,22,34,100.0,50.0,22,37,34.62,10,23,104.66,32,6,3,8
2015020196,CAR,DAL,0,1,4,1,55.22,30,37,100.0,0.0,31,28,46.85,22,19,91.91,26,13,19,10
2015020194,DET,TOR,1,0,1,2,43.07,37,28,100.0,0.0,24,33,39.24,16,15,107.69,34,17,7,5
2015020197,COL,NYR,0,1,2,1,50.87,28,29,50.0,20.0,30,33,50.0,12,11,95.83,22,7,6,0
2015020199,CBJ,ANA,0,0,4,2,37.5,35,21,66.66,0.0,36,34,45.57,15,13,96.01,25,12,1,2
2015020199,ANA,CBJ,1,1,2,4,62.5,21,35,100.0,33.33,34,36,54.43,13,15,103.99,28,6,1,7
2015020198,PIT,EDM,1,0,1,2,52.38,30,33,100.0,25.0,33,28,56.99,17,15,98.7,25,12,11,13
2015020197,NYR,COL,1,0,1,2,49.12,29,28,80.0,50.0,33,30,50.0,11,12,104.17,13,10,3,1
2015020196,DAL,CAR,1,0,1,4,44.77,37,30,0.0,0.0,28,31,53.15,19,22,108.09,12,11,9,6
2015020195,CHI,NJD,0,0,4,2,57.97,29,40,100.0,0.0,29,26,53.62,13,13,86.58,25,5,2,4
2015020194,TOR,DET,0,1,2,1,56.92,28,37,100.0,0.0,33,24,60.76,15,16,92.31,25,10,17,2
2015020195,NJD,CHI,1,1,2,4,42.02,40,29,100.0,0.0,26,29,46.38,13,13,113.42,30,17,4,4
2015020198,EDM,PIT,0,1,2,1,47.61,33,30,75.0,0.0,28,33,43.01,15,17,101.3,16,16,10,20
2015020193,FLA,SJS,0,0,5,2,49.09,28,27,100.0,33.33,33,32,51.06,11,11,89.71,25,13,11,13
2015020187,MTL,NYI,1,1,1,4,48.0,26,24,100.0,50.0,24,18,55.22,11,10,102.38,31,13,6,14
2015020188,WPG,OTT,0,0,2,2,39.7,41,27,100.0,0.0,40,31,55.34,23,16,94.8,28,17,13,7
2015020188,OTT,WPG,1,1,2,2,60.29,27,41,100.0,0.0,31,40,44.66,16,23,105.21,23,15,6,12
2015020187,NYI,MTL,0,0,4,1,52.0,24,26,50.0,0.0,18,24,44.78,10,11,97.62,42,10,2,14
2015020192,LAK,CBJ,0,1,3,2,55.88,30,38,75.0,25.0,33,25,62.86,22,12,88.89,26,10,3,15
2015020193,SJS,FLA,1,1,2,5,50.9,27,28,66.66,0.0,32,33,48.94,11,11,110.29,17,18,9,11
2015020192,CBJ,LAK,1,0,2,3,44.11,38,30,75.0,25.0,25,33,37.14,12,22,111.11,26,13,0,9
2015020186,WSH,BOS,1,1,1,4,42.64,39,29,50.0,25.0,31,29,44.57,14,22,108.7,25,19,10,12
2015020191,COL,ARI,0,0,4,2,56.71,29,38,100.0,0.0,28,28,56.34,11,10,91.87,21,10,4,6
2015020189,NSH,MIN,1,0,2,3,46.37,37,32,66.66,0.0,24,29,48.42,9,23,113.04,20,23,4,4
2015020190,PHI,CGY,0,0,2,1,46.87,34,30,100.0,0.0,27,30,59.55,19,17,101.06,22,9,5,9
2015020185,BUF,TBL,0,1,4,1,50.0,23,23,100.0,0.0,31,22,56.25,13,9,88.76,25,8,7,5
2015020186,BOS,WSH,0,0,4,1,57.35,29,39,75.0,50.0,29,31,55.43,22,14,91.3,25,10,6,9
2015020185,TBL,BUF,1,0,1,4,50.0,23,23,100.0,0.0,22,31,43.75,9,13,111.24,13,18,5,7
2015020190,CGY,PHI,1,1,1,2,53.12,30,34,100.0,0.0,30,27,40.45,17,19,98.94,16,22,14,9
2015020189,MIN,NSH,0,1,3,2,53.62,32,37,100.0,33.33,29,24,51.58,23,9,86.96,19,14,6,9
2015020191,ARI,COL,1,1,2,4,43.28,38,29,100.0,0.0,28,28,43.66,10,11,108.13,23,16,6,4
2015020184,FLA,ANA,0,0,2,2,45.07,39,32,80.0,0.0,25,39,40.7,15,16,107.41,27,19,8,8
2015020184,ANA,FLA,1,1,2,2,54.92,32,39,100.0,20.0,39,25,59.3,16,15,92.59,29,16,5,9
2015020183,VAN,PIT,0,1,3,2,48.57,36,34,66.66,0.0,20,23,49.15,12,11,88.89,8,9,7,8
2015020181,TOR,WPG,0,1,4,2,53.62,32,37,100.0,33.33,26,34,45.37,15,20,93.64,42,14,10,9
2015020182,STL,CHI,1,0,5,6,45.45,42,35,80.0,50.0,29,43,42.11,13,27,107.43,24,17,2,3
2015020183,PIT,VAN,1,0,2,3,51.42,34,36,100.0,33.33,23,20,50.85,11,12,111.11,13,21,6,2
2015020181,WPG,TOR,1,0,2,4,46.37,37,32,66.66,0.0,34,26,54.63,20,15,106.36,44,17,7,13
2015020182,CHI,STL,0,1,6,5,54.54,35,42,50.0,20.0,43,29,57.89,27,13,92.57,11,10,3,5
2015020177,LAK,STL,1,0,0,3,46.87,34,30,100.0,20.0,34,24,47.06,12,14,106.25,25,14,9,2
2015020177,STL,LAK,0,1,3,0,53.12,30,34,80.0,0.0,24,34,52.94,14,12,93.75,27,12,1,5
2015020180,SJS,CBJ,0,1,5,2,67.64,22,46,50.0,0.0,43,24,61.54,17,17,89.49,16,18,7,20
2015020176,TBL,DET,0,0,2,1,56.25,28,36,100.0,25.0,30,29,53.03,18,13,91.3,14,6,1,2
2015020175,MTL,OTT,0,1,2,1,67.24,19,39,100.0,33.33,37,27,62.22,20,15,100.0,25,8,4,17
2015020180,CBJ,SJS,1,0,2,5,32.35,46,22,100.0,50.0,24,43,38.46,17,17,110.51,23,17,8,7
2015020175,OTT,MTL,1,0,1,2,32.75,39,19,66.66,0.0,27,37,37.78,15,20,100.0,38,23,2,12
2015020176,DET,TBL,1,1,1,2,43.75,36,28,75.0,0.0,29,30,46.97,13,18,108.7,19,13,2,10
2015020174,NYR,WSH,1,1,2,5,40.38,31,21,100.0,0.0,22,34,34.74,11,20,117.14,35,20,6,11
2015020174,WSH,NYR,0,0,5,2,59.61,21,31,100.0,0.0,34,22,65.26,20,11,82.86,22,6,5,11
2015020178,COL,CGY,1,1,3,6,49.09,28,27,100.0,33.33,42,25,44.64,10,16,96.88,18,30,5,10
2015020179,PHI,EDM,0,0,4,2,49.18,31,30,80.0,0.0,22,49,38.54,9,20,103.55,24,26,2,7
2015020178,CGY,COL,0,0,6,3,50.9,27,28,66.66,0.0,25,42,55.36,16,10,103.13,6,6,5,0
2015020173,NYI,NJD,1,1,1,2,45.61,31,26,80.0,0.0,34,24,53.26,16,18,107.41,63,25,12,11
2015020172,DAL,BOS,1,0,3,5,40.9,39,27,75.0,75.0,19,39,38.54,13,18,108.71,15,21,7,8
2015020179,EDM,PHI,1,1,2,4,50.81,30,31,100.0,20.0,49,22,61.46,20,9,96.45,21,8,10,10
2015020172,BOS,DAL,0,1,5,3,59.09,27,39,25.0,25.0,39,19,61.46,18,13,91.29,24,11,9,8
2015020173,NJD,NYI,0,0,2,1,54.38,26,31,100.0,20.0,24,34,46.74,18,16,92.59,26,15,14,10
2015020170,LAK,CHI,0,0,4,2,42.18,37,27,100.0,0.0,35,26,50.0,23,12,94.64,49,16,2,0
2015020170,CHI,LAK,1,1,2,4,57.81,27,37,100.0,0.0,26,35,50.0,12,23,105.36,19,17,10,5
2015020169,TOR,DAL,1,1,1,4,52.43,39,43,100.0,40.0,26,44,37.25,15,27,107.37,30,16,8,7
2015020169,DAL,TOR,0,0,4,1,47.56,43,39,60.0,0.0,44,26,62.75,27,15,92.63,31,7,11,4
2015020171,PHI,VAN,0,0,4,1,65.27,25,47,100.0,0.0,28,34,52.7,18,19,96.94,28,6,5,3
2015020171,VAN,PHI,1,1,1,4,34.72,47,25,100.0,0.0,34,28,47.3,19,18,103.06,21,15,11,11
2015020167,NYI,BUF,0,1,2,1,45.65,25,21,0.0,0.0,30,22,51.85,13,13,94.24,44,24,13,12
2015020167,BUF,NYI,1,0,1,2,54.34,21,25,0.0,0.0,22,30,48.15,13,13,105.76,30,14,6,10
2015020166,WPG,MTL,0,0,5,1,51.56,31,33,80.0,0.0,19,26,50.67,11,13,90.46,35,16,2,7
2015020166,MTL,WPG,1,1,1,5,48.43,33,31,100.0,20.0,26,19,49.33,13,11,109.54,15,20,6,8
2015020165,CAR,TBL,0,1,4,3,42.85,28,21,75.0,50.0,35,31,52.75,12,12,90.66,19,9,15,15
2015020165,TBL,CAR,1,0,3,4,57.14,21,28,50.0,25.0,31,35,47.25,12,12,109.34,10,12,13,8
2015020168,ANA,NSH,1,1,2,4,52.45,29,32,83.33,0.0,28,42,35.87,7,16,113.34,19,17,7,12
2015020168,NSH,ANA,0,0,4,2,47.54,32,29,100.0,16.66,42,28,64.13,16,7,86.66,36,14,6,12
2015020164,COL,SJS,0,1,4,3,46.77,33,29,100.0,50.0,26,32,47.06,12,16,97.57,22,5,4,1
2015020164,SJS,COL,1,0,3,4,53.22,29,33,50.0,0.0,32,26,52.94,16,12,102.43,10,8,7,0
2015020163,EDM,CGY,0,1,5,4,60.6,26,40,66.66,50.0,23,32,47.06,14,10,95.83,19,7,5,17
2015020163,CGY,EDM,1,0,4,5,39.39,40,26,50.0,33.33,32,23,52.94,10,14,104.17,31,17,6,9
2015020157,TOR,PIT,0,1,4,0,41.66,35,25,66.66,0.0,21,32,51.95,14,17,90.48,19,11,8,5
2015020162,MIN,STL,0,0,3,2,51.42,34,36,100.0,0.0,31,26,47.95,17,18,101.44,16,9,3,5
2015020159,TBL,BOS,0,1,3,1,55.17,26,32,66.66,20.0,22,34,49.35,15,10,96.3,21,9,8,9
2015020161,CBJ,WPG,0,1,3,2,43.75,36,28,66.66,0.0,21,27,43.24,12,23,97.97,18,14,9,9
2015020159,BOS,TBL,1,0,1,3,44.82,32,26,80.0,33.33,34,22,50.65,10,15,103.7,28,14,10,6
2015020162,STL,MIN,1,1,2,3,48.57,36,34,100.0,0.0,26,31,52.05,18,17,98.56,26,12,7,2
2015020161,WPG,CBJ,1,0,2,3,56.25,28,36,100.0,33.33,27,21,56.76,23,12,102.03,14,12,4,1
2015020160,FLA,WSH,0,1,2,1,45.45,30,25,100.0,0.0,27,27,40.3,10,12,101.21,34,12,6,5
2015020158,DET,OTT,1,0,3,5,50.7,35,36,100.0,66.66,28,36,45.05,13,15,101.25,22,23,4,13
2015020158,OTT,DET,0,1,5,3,49.29,36,35,33.33,0.0,36,28,54.95,15,13,98.75,26,8,11,12
2015020157,PIT,TOR,1,0,0,4,58.33,25,35,100.0,33.33,32,21,48.05,17,14,109.52,24,15,6,3
2015020160,WSH,FLA,1,0,1,2,54.54,25,30,100.0,0.0,27,27,59.7,12,10,98.79,35,6,5,1
2015020155,DAL,SJS,1,1,3,5,53.84,30,35,50.0,20.0,25,29,58.67,12,12,115.0,14,6,6,16
2015020155,SJS,DAL,0,0,5,3,46.15,35,30,80.0,50.0,29,25,41.33,12,12,85.0,17,12,1,5
2015020156,LAK,NSH,1,1,3,4,44.82,32,26,33.33,33.33,29,34,50.0,20,12,105.52,25,10,1,8
2015020156,NSH,LAK,0,0,4,3,55.17,26,32,66.66,66.66,34,29,50.0,12,20,94.48,28,21,1,7
2015020154,NYI,NJD,0,0,2,2,44.89,27,22,100.0,50.0,26,17,56.6,14,8,83.33,15,11,3,1
2015020154,NJD,NYI,1,1,2,2,55.1,22,27,50.0,0.0,17,26,43.4,8,14,116.67,12,9,3,9
2015020149,DET,OTT,0,1,3,1,56.14,25,32,100.0,20.0,30,35,52.11,16,8,92.31,22,6,5,6
2015020150,FLA,BOS,0,1,3,1,46.03,34,29,33.33,16.66,32,30,50.7,15,13,96.0,34,6,6,5
2015020149,OTT,DET,1,0,1,3,43.85,32,25,80.0,0.0,35,30,47.89,8,16,107.69,20,13,2,2
2015020150,BOS,FLA,1,0,1,3,53.96,29,34,83.33,66.66,30,32,49.3,13,15,104.0,41,17,8,2
2015020145,PHI,BUF,0,0,3,1,47.82,36,33,83.33,0.0,28,36,55.22,13,11,94.15,21,11,1,3
2015020151,CHI,MIN,0,0,5,4,50.66,37,38,50.0,100.0,29,30,46.85,25,15,92.88,7,18,7,2
2015020152,CGY,MTL,0,1,6,2,50.72,34,35,66.66,0.0,32,31,55.21,22,16,90.0,21,13,2,7
2015020146,NYR,TOR,1,1,1,3,40.0,33,22,0.0,0.0,26,25,47.25,16,13,109.09,23,13,2,8
2015020153,VAN,ARI,1,0,3,4,38.88,33,21,100.0,25.0,22,31,36.0,9,18,110.75,29,16,1,4
2015020153,ARI,VAN,0,1,4,3,61.11,21,33,75.0,0.0,31,22,64.0,18,9,89.25,27,9,4,5
2015020145,BUF,PHI,1,1,1,3,52.17,33,36,100.0,16.66,36,28,44.78,11,13,105.85,19,22,6,5
2015020146,TOR,NYR,0,0,3,1,60.0,22,33,100.0,0.0,25,26,52.75,13,16,90.91,25,11,5,7
2015020147,CBJ,WSH,0,0,2,1,50.87,28,29,100.0,0.0,30,28,43.59,11,17,96.22,18,13,10,5
2015020147,WSH,CBJ,1,1,1,2,49.12,29,28,100.0,0.0,28,30,56.41,17,11,103.78,19,9,12,8
2015020148,CAR,COL,1,1,2,3,54.0,23,27,100.0,25.0,26,32,60.71,11,8,103.07,13,6,5,8
2015020151,MIN,CHI,1,1,4,5,49.33,38,37,0.0,50.0,30,29,53.15,15,25,107.12,11,15,8,7
2015020152,MTL,CGY,1,0,2,6,49.27,35,34,100.0,33.33,31,32,44.79,16,22,110.0,14,16,4,8
2015020148,COL,CAR,0,0,3,2,46.0,27,23,75.0,0.0,32,26,39.29,8,11,96.93,24,22,11,10
2015020140,TBL,COL,0,1,2,1,55.35,25,31,100.0,25.0,35,26,60.27,14,8,88.24,23,7,7,8
2015020140,COL,TBL,1,0,1,2,44.64,31,25,75.0,0.0,26,35,39.73,8,14,111.76,16,20,5,9
2015020143,VAN,DAL,0,0,4,3,41.37,34,24,100.0,50.0,32,29,47.83,18,12,91.9,17,34,5,11
2015020143,DAL,VAN,1,1,3,4,58.62,24,34,50.0,0.0,29,32,52.17,12,18,108.1,15,15,5,19
2015020144,MTL,EDM,0,0,4,3,47.88,37,34,75.0,50.0,21,27,42.25,16,15,94.44,21,17,7,18
2015020138,PHI,NJD,0,1,4,1,43.28,38,29,60.0,0.0,28,33,52.04,17,16,101.09,37,11,5,10
2015020142,CHI,WPG,0,0,3,1,46.47,38,33,66.66,33.33,46,31,54.65,21,15,92.0,15,10,5,13
2015020144,EDM,MTL,1,1,3,4,52.11,34,37,50.0,25.0,27,21,57.75,15,16,105.56,17,11,6,16
2015020138,NJD,PHI,1,0,1,4,56.71,29,38,100.0,40.0,33,28,47.96,16,17,98.91,31,21,6,11
2015020141,STL,ANA,1,1,1,2,59.37,26,38,75.0,0.0,34,23,58.67,15,13,106.9,23,9,5,5
2015020139,PIT,BUF,1,1,3,4,48.43,33,31,100.0,100.0,29,53,38.18,13,27,106.46,35,17,7,3
2015020137,NYI,CAR,0,1,3,2,55.55,24,30,100.0,50.0,19,29,44.0,11,13,98.34,30,11,24,21
2015020139,BUF,PIT,0,0,4,3,51.56,31,33,0.0,0.0,53,29,61.82,27,13,93.54,40,10,2,3
2015020137,CAR,NYI,1,0,2,3,44.44,30,24,50.0,0.0,29,19,56.0,13,11,101.66,22,10,11,13
2015020141,ANA,STL,0,0,2,1,40.62,38,26,100.0,25.0,23,34,41.33,13,15,93.1,25,13,3,2
2015020142,WPG,CHI,1,1,1,3,53.52,33,38,66.66,33.33,31,46,45.35,15,21,108.0,32,18,4,8
2015020135,WSH,PIT,0,1,3,1,45.31,35,29,100.0,0.0,34,25,55.91,18,14,88.89,37,16,5,15
2015020135,PIT,WSH,1,0,1,3,54.68,29,35,100.0,0.0,25,34,44.09,14,18,111.11,24,19,2,13
2015020136,SJS,NSH,0,1,2,1,69.81,16,37,100.0,0.0,21,24,47.31,13,9,95.35,23,25,8,16
2015020134,CGY,OTT,0,0,4,4,42.46,42,31,100.0,25.0,38,23,58.7,17,12,87.18,28,22,6,8
2015020136,NSH,SJS,1,0,1,2,30.18,37,16,100.0,0.0,24,21,52.69,9,13,104.65,26,24,5,7
2015020134,OTT,CGY,1,1,4,4,57.53,31,42,75.0,0.0,23,38,41.3,12,17,112.82,16,14,7,16
2015020132,ANA,DAL,0,0,4,3,50.0,32,32,66.66,25.0,20,34,42.86,6,26,105.96,25,10,3,18
2015020132,DAL,ANA,1,1,3,4,50.0,32,32,75.0,33.33,34,20,57.14,26,6,94.04,19,18,7,16
2015020128,COL,FLA,0,0,4,1,51.61,30,32,0.0,0.0,32,28,47.89,10,19,104.76,30,9,4,1
2015020127,CAR,DET,1,0,1,3,54.16,22,26,100.0,0.0,21,26,47.06,12,8,106.94,16,6,4,1
2015020127,DET,CAR,0,1,3,1,45.83,26,22,100.0,0.0,26,21,52.94,8,12,93.06,27,12,5,12
2015020128,FLA,COL,1,1,1,4,48.38,32,30,100.0,100.0,28,32,52.11,19,10,95.24,25,13,8,6
2015020125,NJD,CBJ,0,1,3,1,57.14,18,24,100.0,25.0,24,14,59.18,12,6,75.0,24,5,4,9
2015020130,EDM,MIN,0,0,4,3,50.98,25,26,50.0,0.0,25,28,44.68,16,12,98.07,10,14,4,4
2015020133,MTL,VAN,0,0,5,1,44.64,31,25,50.0,0.0,26,28,53.75,11,11,91.5,9,9,3,5
2015020133,VAN,MTL,1,1,1,5,55.35,25,31,100.0,50.0,28,26,46.25,11,11,108.5,17,10,6,8
2015020124,ARI,BOS,0,0,6,0,50.0,35,35,75.0,0.0,24,27,54.32,20,13,75.0,21,9,9,10
2015020129,TBL,STL,0,0,2,0,55.17,26,32,100.0,0.0,26,24,56.18,22,12,95.24,13,10,6,5
2015020126,PHI,BUF,0,1,4,3,48.33,31,29,50.0,0.0,33,40,41.59,14,16,103.46,37,21,4,5
2015020124,BOS,ARI,1,1,0,6,50.0,35,35,100.0,25.0,27,24,45.68,13,20,125.0,12,18,7,6
2015020130,MIN,EDM,1,1,3,4,49.01,26,25,100.0,50.0,28,25,55.32,12,16,101.93,16,18,8,6
2015020131,WPG,LAK,0,1,4,1,53.06,23,26,100.0,0.0,25,32,43.43,16,14,97.86,30,16,11,23
2015020129,STL,TBL,1,1,0,2,44.82,32,26,100.0,0.0,24,26,43.82,12,22,104.76,27,17,7,5
2015020126,BUF,PHI,1,0,3,4,51.66,29,31,100.0,50.0,40,33,58.41,16,14,96.54,25,19,5,7
2015020125,CBJ,NJD,1,0,1,3,42.85,24,18,75.0,0.0,14,24,40.82,6,12,125.0,27,5,5,5
2015020131,LAK,WPG,1,0,1,4,46.93,26,23,100.0,0.0,32,25,56.57,14,16,102.14,20,15,6,14
2015020123,CHI,ANA,1,1,0,1,41.37,34,24,100.0,0.0,24,39,47.06,10,18,100.0,17,14,6,6
2015020122,ARI,TOR,1,0,3,4,60.0,26,39,100.0,50.0,24,27,40.54,11,16,94.49,28,16,7,7
2015020122,TOR,ARI,0,1,4,3,40.0,39,26,50.0,0.0,27,24,59.46,16,11,105.51,27,8,16,9
2015020123,ANA,CHI,0,0,1,0,58.62,24,34,100.0,0.0,39,24,52.94,18,10,100.0,26,16,4,2
2015020121,CGY,NYI,0,0,4,0,47.45,31,28,66.66,0.0,29,35,46.6,17,16,90.0,38,18,9,8
2015020121,NYI,CGY,1,1,0,4,52.54,28,31,100.0,33.33,35,29,53.4,16,17,110.0,33,12,17,9
2015020120,LAK,EDM,1,0,2,3,45.28,29,24,50.0,50.0,34,28,53.41,14,8,103.24,39,18,3,10
2015020120,EDM,LAK,0,1,3,2,54.71,24,29,50.0,50.0,28,34,46.59,8,14,96.76,24,18,13,15
2015020119,NYR,CGY,1,1,1,4,48.93,24,23,100.0,0.0,26,23,49.44,16,11,110.42,19,18,5,13
2015020119,CGY,NYR,0,0,4,1,51.06,23,24,100.0,0.0,23,26,50.56,11,16,89.58,23,16,2,7
2015020118,MIN,WPG,0,0,5,4,44.61,36,29,100.0,20.0,30,33,41.25,14,16,97.62,27,13,5,19
2015020118,WPG,MIN,1,1,4,5,55.38,29,36,80.0,0.0,33,30,58.75,16,14,102.38,28,14,7,16
2015020117,CAR,SJS,0,0,5,2,42.55,27,20,100.0,33.33,34,21,62.96,15,8,83.12,18,6,2,12
2015020114,CHI,TBL,1,1,0,1,55.55,24,30,100.0,0.0,32,21,57.14,15,12,100.0,24,21,7,3
2015020117,SJS,CAR,1,1,2,5,57.44,20,27,66.66,0.0,21,34,37.04,8,15,116.88,17,24,4,18
2015020114,TBL,CHI,0,0,1,0,44.44,30,24,100.0,0.0,21,32,42.86,12,15,100.0,28,22,8,4
2015020109,OTT,ARI,0,1,4,1,50.81,30,31,100.0,0.0,36,26,60.0,15,15,89.04,33,10,9,9
2015020112,PIT,NSH,1,0,1,2,58.18,23,32,100.0,0.0,25,39,37.78,13,15,105.26,20,12,6,6
2015020107,BUF,NJD,0,1,4,3,59.32,24,35,100.0,40.0,29,28,39.53,11,16,91.96,20,16,6,10
2015020113,DAL,FLA,0,1,6,2,50.0,32,32,100.0,25.0,35,30,51.35,19,14,79.23,24,14,6,20
2015020110,NYR,PHI,0,0,2,2,56.92,28,37,100.0,33.33,39,48,49.12,20,18,97.77,35,16,4,13
2015020108,TOR,MTL,0,0,5,3,54.66,34,41,50.0,0.0,52,27,62.64,26,6,98.29,26,12,1,11
2015020111,NYI,STL,1,0,2,3,52.72,26,29,100.0,33.33,22,40,34.74,7,15,100.22,27,19,6,2
2015020111,STL,NYI,0,1,3,2,47.27,29,26,66.66,0.0,40,22,65.26,15,7,99.78,20,17,2,3
2015020108,MTL,TOR,1,1,3,5,45.33,41,34,100.0,50.0,27,52,37.36,6,26,101.71,23,12,5,16
2015020115,CBJ,COL,1,0,3,4,45.9,33,28,83.33,20.0,36,34,57.65,14,12,101.38,17,11,2,1
2015020115,COL,CBJ,0,1,4,3,54.09,28,33,80.0,16.66,34,36,42.35,12,14,98.63,17,12,6,2
2015020116,DET,VAN,1,0,2,3,38.33,37,23,50.0,16.66,28,32,38.57,3,17,105.88,18,11,5,5
2015020109,ARI,OTT,1,0,1,4,49.18,31,30,100.0,0.0,26,36,40.0,15,15,110.96,21,13,6,15
2015020107,NJD,BUF,1,0,3,4,40.67,35,24,60.0,0.0,28,29,60.47,16,11,108.04,21,11,4,1
2015020113,FLA,DAL,1,0,2,6,50.0,32,32,75.0,0.0,30,35,48.65,14,19,120.77,19,22,7,9
2015020116,VAN,DET,0,1,3,2,61.66,23,37,83.33,50.0,32,28,61.43,17,3,94.12,10,9,7,10
2015020110,PHI,NYR,1,1,2,2,43.07,37,28,66.66,0.0,48,39,50.88,18,20,102.23,35,16,9,4
2015020112,NSH,PIT,0,1,2,1,41.81,32,23,100.0,0.0,39,25,62.22,15,13,94.74,26,12,4,5
2015020106,MIN,ANA,1,1,0,3,58.73,26,37,100.0,0.0,30,15,55.13,18,12,108.0,10,18,14,12
2015020106,ANA,MIN,0,0,3,0,41.26,37,26,100.0,0.0,15,30,44.87,12,18,92.0,22,21,4,7
2015020101,BOS,NYI,1,0,3,5,48.07,27,25,50.0,0.0,26,26,56.38,13,16,107.39,46,17,7,8
2015020105,CAR,LAK,0,0,3,0,62.12,25,41,50.0,0.0,40,28,56.32,19,14,95.0,19,12,1,7
2015020105,LAK,CAR,1,1,0,3,37.87,41,25,100.0,50.0,28,40,43.68,14,19,105.0,19,12,3,10
2015020101,NYI,BOS,0,1,5,3,51.92,25,27,100.0,50.0,26,26,43.62,16,13,92.61,36,24,13,14
2015020104,EDM,WSH,0,1,7,4,48.38,32,30,50.0,16.66,23,26,50.0,10,8,95.62,23,12,4,10
2015020102,WPG,TBL,0,1,4,3,46.87,34,30,100.0,0.0,36,31,57.14,21,11,94.17,25,14,5,11
2015020103,DET,CGY,0,0,3,2,51.61,30,32,100.0,50.0,29,40,46.24,16,15,96.55,12,16,4,2
2015020100,MTL,BUF,1,0,2,7,59.09,27,39,75.0,66.66,26,36,43.3,19,19,120.69,11,14,0,4
2015020103,CGY,DET,1,1,2,3,48.38,32,30,50.0,0.0,40,29,53.76,15,16,103.45,11,21,5,5
2015020102,TBL,WPG,1,0,3,4,53.12,30,34,100.0,0.0,31,36,42.86,11,21,105.83,14,12,3,15
2015020100,BUF,MTL,0,1,7,2,40.9,39,27,33.33,25.0,36,26,56.7,19,19,79.32,20,14,3,9
2015020104,WSH,EDM,1,0,4,7,51.61,30,32,83.33,50.0,26,23,50.0,8,10,104.38,17,16,2,8
2015020097,FLA,CHI,0,0,3,2,50.64,38,39,75.0,25.0,18,27,35.59,14,19,102.69,30,15,5,8
2015020097,CHI,FLA,1,1,2,3,49.35,39,38,75.0,25.0,27,18,64.41,19,14,97.31,15,8,4,7
2015020094,NJD,OTT,1,0,4,4,51.92,25,27,80.0,50.0,32,39,47.37,7,11,95.67,11,17,8,10
2015020094,OTT,NJD,0,1,4,4,48.07,27,25,50.0,20.0,39,32,52.63,11,7,104.33,20,11,4,11
2015020099,LAK,SJS,1,0,1,4,43.83,41,32,100.0,50.0,29,40,49.46,7,22,105.64,20,13,5,10
2015020099,SJS,LAK,0,1,4,1,56.16,32,41,50.0,0.0,40,29,50.54,22,7,94.36,20,18,8,14
